x,y
8.361204013377925,37.1975560107549
8.394648829431437,39.42328335732879
8.42809364548495,34.60049471754765
8.461538461538462,40.11011101121573
8.494983277591972,38.596824600092674
8.528428093645484,36.3763877533213
8.561872909698996,39.23779547831237
8.595317725752508,34.87102501531051
8.62876254180602,35.55164057326573
8.66220735785953,36.10054630602896
8.695652173913043,36.37682719256762
8.729096989966555,35.43872417936244
8.762541806020067,40.11506245526088
8.795986622073578,37.26824437651786
8.82943143812709,38.60801997015857
8.862876254180602,36.87936415680474
8.896321070234114,34.49591714472236
8.929765886287624,38.79429531878953
8.963210702341136,34.54672750735442
8.996655518394649,38.351026222210336
9.03010033444816,35.86872109290294
9.063545150501671,42.696960025217464
9.096989966555183,40.662190327292585
9.130434782608695,39.1680293216734
9.163879598662207,41.60099195062706
9.197324414715718,37.49800349657354
9.23076923076923,40.39465106503249
9.264214046822742,39.824370031317024
9.297658862876254,40.069846182734224
9.331103678929766,42.20356987646772
9.364548494983277,41.24090393800107
9.397993311036789,40.47042391427881
9.431438127090301,36.70025857235946
9.464882943143813,38.20699771044442
9.498327759197323,39.99872928999918
9.531772575250836,40.547948761931224
9.565217391304348,38.217853420217374
9.59866220735786,45.41867107690935
9.63210702341137,43.74516269244695
9.665551839464882,42.03366807891206
9.698996655518394,41.09056201688187
9.732441471571907,40.63912721069937
9.765886287625417,39.27676508664449
9.799331103678929,41.45261989991398
9.832775919732441,41.930220799349044
9.866220735785953,39.048251424287585
9.899665551839464,42.31718226592792
9.933110367892976,41.455368189975914
9.966555183946488,38.06732802805793
10.0,40.279229978440995
